circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,coordinate_status
Kerala Circle,Kochi Region,Trichur Division,Mulayam BO,680751,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Perinchery BO,680306,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Chennaipara BO,680653,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Veluthur BO,680012,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Vettukad BO,680014,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Vatanapally Beach BO,680614,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Kolazhi RM BO,680010,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Manalithara BO,680589,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Katungode BO,680584,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Kuttanchery BO,680584,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Kanjirakode BO,680590,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Kundannur BO,680590,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Malesamangalam BO,680588,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Pampady West BO,680588,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Tali BO,680585,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Kurumal BO,680601,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Velur Bazar BO,680601,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Panangattukara BO,680623,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Parlikkad BO,680623,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,Kochi Region,Trichur Division,Vyasagiri BO,680623,BO,Delivery,THRISSUR,KERALA,NA,NA,missing_pair
Kerala Circle,DivReportingCircle,Tiruvalla Division,Mundancavu BO,689124,BO,Non Delivery,ALAPPUZHA,KERALA,NA,NA,missing_pair
Kerala Circle,DivReportingCircle,Tiruvalla Division,Kavungumprayar BO,689543,BO,Delivery,PATHANAMTHITTA,KERALA,NA,NA,missing_pair
Kerala Circle,DivReportingCircle,Tiruvalla Division,Vellayil BO,689613,BO,Delivery,PATHANAMTHITTA,KERALA,NA,NA,missing_pair
Kerala Circle,DivReportingCircle,Tiruvalla Division,Niranam Central BO,689621,BO,Delivery,PATHANAMTHITTA,KERALA,NA,NA,missing_pair
Kerala Circle,DivReportingCircle,Tiruvalla Division,Veliyanadu North BO,689590,BO,Delivery,ALAPPUZHA,KERALA,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Shahdol Division,Goraiya,484551,BO,Delivery,UMARIA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Shahdol Division,Chorha,484665,BO,Delivery,UMARIA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Kachnimamla B.O,486887,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Badkud B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Gopla B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Khatai B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Khurmucha B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Korsar B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Sakaria B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Suda B.O,486882,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Dhani,486882,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Jhakhrawal B.O,486881,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Saraundha B.O,486881,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Majhauli,486881,BO,Delivery,SINGRAULI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Bhuimad B.O,486669,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Pathraula B.O,486669,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Ganjar,486669,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Mauhariya,486669,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Gajri B.O,486666,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Kamachh B.O,486666,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Lurghuti B.O,486666,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Tala B.O,486666,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Kundaur,486666,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Bamuri B.O,486670,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Ghoghra B.O,486670,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Sudwar B.O,486670,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Supela B.O,486670,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Teekar B.O,486670,BO,Delivery,SIDHI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Tarawali II B.O,464551,BO,Delivery,RAISEN,MADHYA PRADESH,39.2504980,76.8175120,out_of_bounds
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Nanpone B.O,464665,BO,Delivery,RAISEN,MADHYA PRADESH,14.0192980,100.1742990,out_of_bounds
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Kenkda B.O,464774,BO,Delivery,RAISEN,MADHYA PRADESH,37.7934140,122.3967200,out_of_bounds
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Semra Jagir B.O,464651,BO,Delivery,RAISEN,MADHYA PRADESH,35.2903000,36.8694240,out_of_bounds
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Mehalua B.O,464224,BO,Delivery,VIDISHA,MADHYA PRADESH,7.0631990,125.5979830,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Sanwanrsi B.O,455115,BO,Delivery,DEWAS,MADHYA PRADESH,29.786642,31.021893,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Omkara B.O,455332,BO,Delivery,DEWAS,MADHYA PRADESH,4.4365500,75.2033300,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Polai B.O,455118,BO,Delivery,DEWAS,MADHYA PRADESH,47.2687380,11.3959640,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Takraoda B.O,454441,BO,Delivery,DHAR,MADHYA PRADESH,29.198868,51.290209,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dholana B.O,454660,BO,Delivery,DHAR,MADHYA PRADESH,49.6498730,17.3224080,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Sandla B.O,454660,BO,Delivery,DHAR,MADHYA PRADESH,48.5606530,14.6421590,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Tonki B.O,454446,BO,Delivery,DHAR,MADHYA PRADESH,35.6335580,139.7139390,out_of_bounds
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhavria B.O,454335,BO,Delivery,DHAR,MADHYA PRADESH,48.7904470,11.4978890,out_of_bounds
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Harsinghi B.O,483222,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Lakhanpur B.O,483222,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Mohaniya B.O,483222,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Sahajpura B.O,483222,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Anghora B.O,483336,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Hinota B.O,483336,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Indrana B.O,483336,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khand B.O,483336,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Kumhi Satdhara B.O,483334,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Darshni B.O,483225,BO,Delivery,JABALPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khalari B.O,483332,BO,Delivery,KATNI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Pondi Kala (B) B.O,483332,BO,Delivery,KATNI,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Badakhuntaja B.O,457882,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Ghodamandan B.O,457882,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Sejawad B.O,457882,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Khattali B.O,457990,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Thandla B.O,457990,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Semalkhedi,457990,BO,Delivery,ALIRAJPUR,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Baodi B.O,457773,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Paledi B.O,457775,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Mohankot B.O,457775,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Matasula B.O,457993,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Mordundia B.O,457993,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Chhapar Khanda,457993,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Ratlam Division,Morjhari B.O,457777,BO,Delivery,JHABUA,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Indore Region,Sehore Division,Rosala B.O,465685,BO,Delivery,RAJGARH,MADHYA PRADESH,59.8510680,22.4191310,out_of_bounds
Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,Kolwan Khadi B.O,416705,BO,Delivery,RATNAGIRI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Audumbar B.O,416316,BO,Delivery,SANGLI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Yerandoli B.O,416410,BO,Delivery,SANGLI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Sakharale B.O,415414,BO,Delivery,SANGLI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Sonurli B.O,416510,BO,Delivery,SINDHUDURG,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Malewad B.O,416510,BO,Delivery,SINDHUDURG,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Pelhar B.O,401208,BO,Delivery,PALGHAR,MAHARASHTRA,19.451042699999999,19.451042699999999,out_of_bounds
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Valiv B.O,401208,BO,Non Delivery,PALGHAR,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Amaravati Division,Dhanora Mogal B.O,444708,BO,Delivery,AMRAVATI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Amaravati Division,Mokhad B.O,444708,BO,Delivery,AMRAVATI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Amaravati Division,Sawaner B.O,444708,BO,Delivery,AMRAVATI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Amaravati Division,Yerad B.O,444708,BO,Delivery,AMRAVATI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Chandrapur Division,Yedanur B.O,442603,BO,Delivery,GADCHIROLI,MAHARASHTRA,79.726560000000006,79.677514000000002,out_of_bounds
Maharashtra Circle,Nagpur Region,Chandrapur Division,Jamgaon Komti B.O,442920,BO,Delivery,CHANDRAPUR,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Chandrapur Division,Shankarpur BO,441207,BO,Delivery,GADCHIROLI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Nagpur Region,Chandrapur Division,Artondi BO,441207,BO,Delivery,GADCHIROLI,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Chhatrapati Sambhajinagar Division,Dongaon,431215,BO,Delivery,JALNA,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Palaskheda B.O,424206,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Deolali B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Loni B.O,424207,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Panchak B.O,425303,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Chikali B.O,425304,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Sangvi B.O,425304,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Sakegaon B.O,425203,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Betawad B.O,425310,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Engaon B.O,425310,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Jamthi B.O,425310,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Kanhale B.O,425307,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Khadke B.O,425307,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Sakari B.O,425307,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Vitve B.O,425507,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Pimprala B.O,425327,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Vadhoda B.O,425327,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Amoda B.O,425524,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Naigaon B.O,425302,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Jalgaon K H B.O,425309,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Punkheda B.O,425508,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Kingaon B.O,425302,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Waghzira B.O,425302,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Kahurkheda B.O,425308,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Fulgaon B.O,425305,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Velhale B.O,425305,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Dahigaon B.O,425301,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Moharala B.O,425301,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Anwarde K H B.O,425108,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Ghodgaon B.O,425108,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Kazipura B.O,425108,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Sunasgaon B.O,425114,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Chahardi B.O,425107,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Kurvel B.O,425107,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Lasur B.O,425107,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Umarti B.O,425107,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Godri B.O,424208,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Mandve K H B.O,424207,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Gondkhed B.O,424206,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Nachankheda B.O,424205,BO,Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Maharashtra Circle,Regional Office Aurangabad,Bhusaval Division,Gondedaon B.O,424204,BO,Non Delivery,JALGAON,MAHARASHTRA,NA,NA,missing_pair
Kerala Circle,Calicut Region,Cannanore Division,Thavam BO,670301,BO,Delivery,KANNUR,KERALA,44.0667072,103.2008900,out_of_bounds
Kerala Circle,Calicut Region,Ottapalam Division,Perumannur BO,679536,BO,Delivery,PALAKKAD,KERALA,9.0000000,9.0000000,out_of_bounds
Kerala Circle,Calicut Region,Thalassery Division,Kayani B.O,670702,BO,Delivery,KANNUR,KERALA,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,TITWA B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,DONGARIYA B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,AKODI B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,RENGATOLA B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,BHAMODI B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,DHAPEWADA B.O,481001,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Mukki B.O,481111,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,TIKARIYA B.O,481111,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Boda B.O,481102,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Chalisbodi B.O,481102,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Dhansua B.O,481102,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,KATANGI B.O,481102,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,KAWERI B.O,481102,BO,Delivery,BALAGHAT,MADHYA PRADESH,NA,NA,missing_pair
